DbCity,DbMean,DbLowFid,DbHighFid,DbMeanByUS,DbRelByUS,Db_Lat,Db_Log
Db_AL_Birmingham,8.3,7.6,8.9,10.8,-0.23,33.52290939,-86.71026186
Db_AL_Hoover,,,,10.8,-1,33.46720652,-86.61934333
Db_AL_Montgomery,22.7,21.4,24.1,10.8,1.1,32.31768026,-86.30554599
Db_AL_Tuscaloosa,11,10.4,11.7,10.8,0.02,33.21421737,-87.49354521
Db_AL_Huntsville,19.9,18.6,21.2,10.8,0.84,34.78232821,-86.607736
Db_AL_Montgomery,23.7,22,25.4,10.8,1.19,32.30767429,-86.34355454
Db_AL_Montgomery,7.2,6.7,7.6,10.8,-0.33,32.31911833,-86.19499555
Db_AL_Birmingham,24.1,22.6,25.5,10.8,1.23,33.54969779,-86.83309447
Db_AL_Huntsville,12,10.9,13.2,10.8,0.11,34.65904905,-86.54783685
Db_AL_Birmingham,21.4,20.1,22.7,10.8,0.98,33.50522292,-86.90148447
Db_AL_Huntsville,11.3,10.6,11.9,10.8,0.05,34.74159244,-86.63767506
Db_AL_Hoover,7.8,7.2,8.5,10.8,-0.28,33.34942081,-86.84442787
Db_AL_Birmingham,4.6,4.2,5.1,10.8,-0.57,33.46811809,-86.66718882
Db_AL_Huntsville,11.8,10.8,12.9,10.8,0.09,34.65761568,-86.58250084
Db_AL_Mobile,22.6,21.2,24,10.8,1.09,30.69908407,-88.05888576
Db_AL_Mobile,21,19.8,22.3,10.8,0.94,30.54382499,-88.14913936
Db_AL_Birmingham,20.7,19.4,21.9,10.8,0.92,33.46295433,-86.88984066
Db_AL_Hoover,9,8.2,9.9,10.8,-0.17,33.40194561,-86.83334933
Db_AL_Birmingham,,,,10.8,-1,33.45569958,-86.65202086
Db_AL_Birmingham,8.7,8.2,9.3,10.8,-0.19,33.52138736,-86.74900313
Db_AL_Birmingham,15.6,14.1,17.3,10.8,0.44,33.49527925,-86.6987185
Db_AL_Montgomery,16,15.3,16.8,10.8,0.48,32.35133055,-86.30727085
Db_AL_Huntsville,14.7,14,15.4,10.8,0.36,34.69080318,-86.6186518
Db_AL_Hoover,9.4,8.7,10.2,10.8,-0.13,33.38462648,-86.76064777
Db_AL_Tuscaloosa,7.4,6.8,8,10.8,-0.31,33.32873936,-87.55795155
Db_AL_Huntsville,7.5,6.9,8.1,10.8,-0.31,34.6739365,-86.47002427
Db_AL_Montgomery,11.9,10.9,12.9,10.8,0.1,32.38908443,-86.23053103
Db_AL_Montgomery,10.9,10.2,11.6,10.8,0.01,32.35762535,-86.20225165
Db_AL_Mobile,24.1,22.7,25.3,10.8,1.23,30.6524681,-88.08533209
Db_AL_Montgomery,17.8,16.8,18.6,10.8,0.65,32.29358924,-86.35321491
Db_AL_Mobile,12.8,12,13.5,10.8,0.19,30.61508871,-88.11661146
Db_AL_Huntsville,16.5,15.4,17.6,10.8,0.53,34.77522354,-86.63534591
Db_AL_Birmingham,18.1,17.3,19,10.8,0.68,33.49899593,-86.86476
Db_AL_Huntsville,6.5,6,6.9,10.8,-0.4,34.77870377,-86.795488
Db_AL_Mobile,12.2,11.5,13,10.8,0.13,30.66920228,-88.16014688
Db_AL_Tuscaloosa,5.6,5.2,5.9,10.8,-0.48,33.19579303,-87.5354837
Db_AL_Mobile,12.7,11.9,13.5,10.8,0.18,30.68687358,-88.06021802
Db_AL_Birmingham,19.8,18.6,20.9,10.8,0.83,33.54282087,-86.75243398
Db_AL_Montgomery,12.3,11.7,12.8,10.8,0.14,32.39334336,-86.19957683
Db_AL_Huntsville,21.9,20.8,23,10.8,1.03,34.73384468,-86.60540155
Db_AL_Tuscaloosa,16.2,15.1,17.2,10.8,0.5,33.20640553,-87.57736918
Db_AL_Tuscaloosa,11.5,10.8,12.3,10.8,0.06,33.20916996,-87.46638059
Db_AL_Mobile,16.4,15.5,17.2,10.8,0.52,30.71566407,-88.19881464
Db_AL_Hoover,8.7,8,9.4,10.8,-0.19,33.40268739,-86.77094507
Db_AL_Mobile,9.6,8.9,10.3,10.8,-0.11,30.65028138,-88.18408953
Db_AL_Birmingham,13.8,13,14.5,10.8,0.28,33.54998417,-86.89945433
Db_AL_Birmingham,12,11.3,12.6,10.8,0.11,33.67188487,-86.67725105
Db_AL_Mobile,21.5,19.8,23,10.8,0.99,30.70590955,-88.09232502
Db_AL_Mobile,26.1,24.5,27.6,10.8,1.42,30.71284246,-88.0861101
Db_AL_Huntsville,10.8,9.8,11.8,10.8,0,34.60926246,-86.55538434
Db_AL_Birmingham,13.8,13.2,14.3,10.8,0.28,33.51251581,-86.85771649
Db_AL_Mobile,9.1,8.5,9.7,10.8,-0.16,30.67637457,-88.22979163
Db_AL_Hoover,11.7,10.3,13.2,10.8,0.08,33.41398238,-86.68875661
Db_AL_Huntsville,8.3,7.5,9.3,10.8,-0.23,34.71193467,-86.58260696
Db_AL_Birmingham,18.1,16.7,19.4,10.8,0.68,33.47293849,-86.95473376
Db_AL_Tuscaloosa,9.3,8.5,10.2,10.8,-0.14,33.22714684,-87.54972173
Db_AL_Hoover,7.4,6.8,8,10.8,-0.31,33.35860193,-86.79211659
Db_AL_Huntsville,5.5,5.1,6,10.8,-0.49,34.69900293,-86.71081457
Db_AL_Montgomery,11.8,10.8,12.9,10.8,0.09,32.34098409,-86.27246383
Db_AL_Birmingham,7.3,6.8,8,10.8,-0.32,33.50752421,-86.78366758
Db_AL_Tuscaloosa,6.9,6.5,7.3,10.8,-0.36,33.21680107,-87.51897296
Db_AL_Mobile,23.1,21.6,24.6,10.8,1.14,30.70728678,-88.1107455
Db_AL_Montgomery,11.7,10.9,12.5,10.8,0.08,32.33312941,-86.22370267
Db_AL_Huntsville,17.7,16.6,18.7,10.8,0.64,34.75471876,-86.61942105
Db_AL_Birmingham,16.5,15.6,17.4,10.8,0.53,33.60398846,-86.70081234
Db_AL_Montgomery,22.3,20.8,23.6,10.8,1.06,32.36349242,-86.30812648
Db_AL_Hoover,8.3,7.6,9.1,10.8,-0.23,33.31280463,-86.90050201
Db_AL_Birmingham,20.4,18.9,21.8,10.8,0.89,33.52614973,-86.83514661
Db_AL_Mobile,14.9,14.1,15.6,10.8,0.38,30.73233375,-88.17337926
Db_AL_Huntsville,,,,10.8,-1,34.83772681,-86.6324691
Db_AL_Huntsville,14.3,13.5,15.1,10.8,0.32,34.70551739,-86.61823839
Db_AL_Birmingham,13.9,13,14.8,10.8,0.29,33.64749162,-86.70429744
Db_AL_Birmingham,21.9,20.6,23.1,10.8,1.03,33.51712611,-86.89138197
Db_AL_Huntsville,13.7,12.6,14.7,10.8,0.27,34.72992685,-86.58597093
Db_AL_Huntsville,7.2,6.8,7.6,10.8,-0.33,34.76363745,-86.75002258
Db_AL_Huntsville,10,9.1,11,10.8,-0.07,34.7319277,-86.54104816
Db_AL_Birmingham,23.4,21.9,24.7,10.8,1.17,33.51324989,-86.83004749
Db_AL_Tuscaloosa,13.1,12.2,14,10.8,0.21,33.15862892,-87.53661642
Db_AL_Montgomery,16.2,15.5,17,10.8,0.5,32.37431053,-86.27368234
Db_AL_Montgomery,17.2,16.6,17.8,10.8,0.59,32.39721293,-86.28465131
Db_AL_Montgomery,6.7,6.1,7.3,10.8,-0.38,32.35078576,-86.13253864
Db_AL_Huntsville,12.1,10.9,13.1,10.8,0.12,34.75967373,-86.54761956
Db_AL_Birmingham,25,23.6,26.4,10.8,1.31,33.55254061,-86.80168937
Db_AL_Hoover,8.8,8.2,9.4,10.8,-0.19,33.39849466,-86.79889143
Db_AL_Birmingham,7.6,7.1,8.1,10.8,-0.3,33.4935824,-86.80092946
Db_AL_Birmingham,13.6,12.7,14.6,10.8,0.26,33.62990175,-86.71943112
Db_AL_Mobile,26.3,25,27.7,10.8,1.44,30.72007218,-88.10541101
Db_AL_Montgomery,20.9,19.5,22.3,10.8,0.94,32.42693676,-86.28262631
Db_AL_Birmingham,24.5,22.8,26.2,10.8,1.27,33.46604181,-86.85672878
Db_AL_Mobile,13.5,12.8,14.2,10.8,0.25,30.69908958,-88.19966362
Db_AL_Hoover,5,4.5,5.5,10.8,-0.54,33.4231254,-86.69639183
Db_AL_Huntsville,10.4,9.3,11.5,10.8,-0.04,34.66137508,-86.56325123
Db_AL_Hoover,8.2,7.4,9,10.8,-0.24,33.40198065,-86.85034357
Db_AL_Birmingham,5.5,5.1,5.9,10.8,-0.49,33.44437094,-86.84053526
Db_AL_Mobile,10.2,9.5,11.1,10.8,-0.06,30.68103281,-88.13750685
Db_AL_Huntsville,11.9,10.8,13,10.8,0.1,34.58714954,-86.51417578
Db_AL_Huntsville,9.4,8.6,10.3,10.8,-0.13,34.74224547,-86.57311809
Db_AL_Birmingham,17.4,16.6,18.3,10.8,0.61,33.57943283,-86.72283239
Db_AL_Tuscaloosa,11,10.3,11.8,10.8,0.02,33.15940103,-87.46040835
Db_AL_Mobile,21.3,19.9,22.5,10.8,0.97,30.65687851,-88.0688374
Db_AL_Huntsville,9.2,8.6,9.8,10.8,-0.15,34.72300644,-86.67784933
Db_AL_Birmingham,,,,10.8,-1,33.54840781,-86.63237735
Db_AL_Birmingham,18.2,17.1,19.3,10.8,0.69,33.48476397,-86.89813929
Db_AL_Huntsville,18.8,17.7,19.9,10.8,0.74,34.78304302,-86.58984061
Db_AL_Montgomery,11.4,10.7,12.2,10.8,0.06,32.39392049,-86.16289405
Db_AL_Mobile,12.1,11.4,12.8,10.8,0.12,30.66664762,-88.11679505
Db_AL_Mobile,20.2,19.3,21.2,10.8,0.87,30.66686558,-88.06339762
Db_AL_Tuscaloosa,4.6,4.2,5,10.8,-0.57,33.21338305,-87.5571352
Db_AL_Montgomery,16.4,15,17.6,10.8,0.52,32.30725387,-86.26465783
Db_AL_Mobile,10.1,9.5,10.7,10.8,-0.06,30.67184916,-88.1996782
Db_AL_Mobile,11.3,10.5,12.1,10.8,0.05,30.60092058,-88.17768076
Db_AL_Mobile,12.8,11.9,13.7,10.8,0.19,30.63260663,-88.16482514
Db_AR_Little Rock,17.6,16.5,18.6,10.8,0.63,34.73940633,-92.29257093
Db_AR_Fayetteville,4.7,4.3,5.1,10.8,-0.56,36.09850658,-94.20161558
Db_AR_Springdale,10,9.4,10.5,10.8,-0.07,36.15697754,-94.15376032
Db_AR_Springdale,6.6,6,7.3,10.8,-0.39,36.22388525,-94.2145134
Db_AR_Little Rock,13.8,13.1,14.4,10.8,0.28,34.69477603,-92.31940422
Db_AR_Fort Smith,16,15.3,16.7,10.8,0.48,35.39428455,-94.39153325
Db_AR_Jonesboro,10.4,9.7,11,10.8,-0.04,35.86750287,-90.68267689
Db_AR_Little Rock,6.7,6.2,7.2,10.8,-0.38,34.75003671,-92.4238407
Db_AR_Fayetteville,7.4,6.9,8,10.8,-0.31,36.09512485,-94.15748678
Db_AR_Little Rock,21,19.7,22.3,10.8,0.94,34.71673107,-92.27444453
Db_AR_Little Rock,8.1,7.6,8.5,10.8,-0.25,34.76160186,-92.39760562
Db_AR_Fort Smith,12,11.3,12.8,10.8,0.11,35.36407062,-94.41284581
Db_AR_Little Rock,7.5,7,8,10.8,-0.31,34.78332302,-92.36341269
Db_AR_Jonesboro,14,12.9,15.1,10.8,0.3,35.77438489,-90.57582053
Db_AR_Little Rock,7.2,6.6,8,10.8,-0.33,34.78676351,-92.48470884
Db_AR_Springdale,11.6,11,12.2,10.8,0.07,36.19846496,-94.11641359
Db_AR_Little Rock,14,13.4,14.7,10.8,0.3,34.66871306,-92.38981429
Db_AR_Jonesboro,10.6,9.6,11.5,10.8,-0.02,35.81905907,-90.71823476
Db_AR_Fayetteville,6.9,6.3,7.4,10.8,-0.36,36.11352628,-94.11372856
Db_AR_Little Rock,7.9,7.3,8.5,10.8,-0.27,34.7396917,-92.40092583
Db_AR_Little Rock,13.7,12.9,14.4,10.8,0.27,34.66069735,-92.33167365
Db_AR_Little Rock,7.7,7.1,8.2,10.8,-0.29,34.74807022,-92.3183291
Db_AR_Jonesboro,,,,10.8,-1,35.82409357,-90.55234965
Db_AR_Little Rock,9.1,8.4,9.7,10.8,-0.16,34.75677331,-92.38404004
Db_AR_Little Rock,6.4,6,6.8,10.8,-0.41,34.75942816,-92.30562831
Db_AR_Fort Smith,16.6,16.1,17.1,10.8,0.54,35.39315351,-94.40569847
Db_AR_Springdale,9.8,9.1,10.5,10.8,-0.09,36.19328129,-94.16756426
Db_AR_Jonesboro,11.9,10.8,13,10.8,0.1,35.82873669,-90.68562158
Db_AR_Little Rock,8.8,8.2,9.6,10.8,-0.19,34.77580205,-92.43074078
Db_AR_Little Rock,15.6,14.9,16.3,10.8,0.44,34.73087632,-92.22930827
Db_AR_Little Rock,15.1,14.4,15.8,10.8,0.4,34.73235209,-92.26285603
Db_AR_Fort Smith,9.4,8.8,10,10.8,-0.13,35.30168434,-94.34796382
Db_AR_Fort Smith,12.2,11.6,12.8,10.8,0.13,35.3334829,-94.41351372
Db_AR_Little Rock,10.1,9.5,10.7,10.8,-0.06,34.76867131,-92.36296752
Db_AR_Fayetteville,9.4,8.7,10.1,10.8,-0.13,36.03763764,-94.12286988
Db_AR_Little Rock,11.9,11.3,12.6,10.8,0.1,34.70000474,-92.34003425
Db_AR_Springdale,7.5,7.1,8,10.8,-0.31,36.22258714,-94.15459747
Db_AR_Fort Smith,8.6,7.9,9.3,10.8,-0.2,35.26683989,-94.37153115
Db_AR_Fayetteville,9,8.1,9.9,10.8,-0.17,36.12056806,-94.13141082
Db_AR_Little Rock,12,11.3,12.7,10.8,0.11,34.72512793,-92.34597772
Db_AR_Little Rock,11.8,11,12.6,10.8,0.09,34.63740056,-92.34532324
Db_AR_Little Rock,7.9,7.2,8.7,10.8,-0.27,34.7611917,-92.43303626
Db_AR_Fayetteville,,,,10.8,-1,36.112328,-94.21175132
Db_AR_Jonesboro,9.7,9,10.4,10.8,-0.1,35.81472917,-90.60891752
Db_AR_Springdale,10.3,9.6,10.9,10.8,-0.05,36.15706002,-94.13248193
Db_AR_Little Rock,14.7,13.8,15.6,10.8,0.36,34.70933314,-92.36186272
Db_AR_Fort Smith,12.9,12.1,13.6,10.8,0.19,35.37879141,-94.41084326
Db_AR_Jonesboro,7.7,7,8.4,10.8,-0.29,35.78287027,-90.71267368
Db_AR_Little Rock,8,7.3,8.7,10.8,-0.26,34.79185353,-92.45909644
Db_AR_Little Rock,20.8,19.6,22,10.8,0.93,34.72159781,-92.29624216
Db_AR_Fort Smith,11.1,10.6,11.7,10.8,0.03,35.38021507,-94.38781082
Db_AR_Fayetteville,8.3,7.7,8.8,10.8,-0.23,36.03422525,-94.16718726
Db_AR_Little Rock,7.1,6.5,7.8,10.8,-0.34,34.75782251,-92.32737882
Db_AR_Little Rock,9.4,8.7,10.1,10.8,-0.13,34.65874771,-92.43314716
Db_AR_Little Rock,,,,10.8,-1,34.7692768,-92.48703357
Db_AR_Jonesboro,,,,10.8,-1,35.78560227,-90.78630079
Db_AR_Fort Smith,10.5,9.9,11.2,10.8,-0.03,35.31504948,-94.41681626
Db_AR_Fayetteville,7.8,7.1,8.6,10.8,-0.28,36.09244876,-94.13947618
Db_AR_Little Rock,14,13.1,14.9,10.8,0.3,34.72477912,-92.32890527
Db_AR_Springdale,7.8,7.1,8.6,10.8,-0.28,36.19045409,-94.19225634
Db_AR_Little Rock,8.5,8,9.1,10.8,-0.21,34.77647719,-92.38798091
Db_AR_Fort Smith,15,14.5,15.6,10.8,0.39,35.41572835,-94.37306531
Db_AR_Fayetteville,5.7,5.3,6.1,10.8,-0.47,36.08304365,-94.24291139
Db_AR_Little Rock,12.6,11.9,13.4,10.8,0.17,34.63788532,-92.40936846
Db_AR_Jonesboro,9.3,8.8,9.7,10.8,-0.14,35.78858697,-90.65557803
Db_AR_Little Rock,7.1,6.7,7.6,10.8,-0.34,34.73285286,-92.42540543
Db_AR_Jonesboro,7.6,6.9,8.4,10.8,-0.3,35.80581599,-90.75899277
Db_AR_Little Rock,9.9,9.3,10.5,10.8,-0.08,34.74777204,-92.35399153
Db_AR_Jonesboro,7.8,7,8.6,10.8,-0.28,35.86884198,-90.63846504
Db_AR_Fayetteville,4.5,4.2,4.9,10.8,-0.58,36.11865506,-94.16204508
Db_AR_Little Rock,20.9,19.4,22.3,10.8,0.94,34.6974347,-92.26755414
Db_AR_Fort Smith,11.3,10.3,12.2,10.8,0.05,35.36295726,-94.38544668
Db_AR_Fort Smith,12.7,11.8,13.5,10.8,0.18,35.38538415,-94.35798406
Db_AR_Fayetteville,9.1,8.5,9.6,10.8,-0.16,36.03308447,-94.19985709
Db_AR_Springdale,9.6,9,10.2,10.8,-0.11,36.18147091,-94.09254419
Db_AR_Little Rock,8.2,7.6,8.8,10.8,-0.24,34.78458413,-92.41229186
Db_AR_Little Rock,15.9,14.8,17,10.8,0.47,34.73931071,-92.33024657
Db_AR_Fayetteville,7.7,7,8.5,10.8,-0.29,36.06010739,-94.08657949
Db_AR_Little Rock,11.4,10.7,12.1,10.8,0.06,34.70206672,-92.39018749
Db_AR_Springdale,9.7,9.2,10.3,10.8,-0.1,36.21662328,-94.10625399
Db_AR_Springdale,9.3,8.8,9.8,10.8,-0.14,36.16639244,-94.10848575
Db_AR_Little Rock,19.6,18.3,20.8,10.8,0.81,34.73842431,-92.31131256
Db_AR_Fort Smith,9.8,9.1,10.5,10.8,-0.09,35.33857317,-94.36769017
Db_AR_Fort Smith,10.1,9.2,11,10.8,-0.06,35.29182587,-94.40377526
Db_AR_Fort Smith,14.8,14.2,15.4,10.8,0.37,35.42437131,-94.40201552
Db_AR_Jonesboro,10.8,10.1,11.4,10.8,0,35.86013177,-90.73149591
Db_AR_Little Rock,13.7,13.1,14.3,10.8,0.27,34.65150249,-92.37382566
Db_AR_Little Rock,7,6.6,7.5,10.8,-0.35,34.68349734,-92.41614151
Db_AR_Springdale,8.1,7.3,8.8,10.8,-0.25,36.16073412,-94.18592585
Db_AR_Jonesboro,9.8,9.3,10.4,10.8,-0.09,35.80385965,-90.68031336
Db_AR_Little Rock,12.9,12,13.9,10.8,0.19,34.65475391,-92.354793
Db_AR_Fayetteville,6.3,6,6.6,10.8,-0.42,36.0776719,-94.18773502
Db_AR_Fort Smith,9.7,9,10.6,10.8,-0.1,35.3549315,-94.4036605
Db_AR_Fort Smith,15.2,14.4,15.9,10.8,0.41,35.3955417,-94.37613298
Db_AR_Jonesboro,6.4,6.1,6.7,10.8,-0.41,35.84396723,-90.68202822
Db_AR_Springdale,12.3,11.6,12.9,10.8,0.14,36.18202135,-94.15055345
Db_AR_Fort Smith,13,11.8,14.2,10.8,0.2,35.35982551,-94.33952542
Db_AR_Little Rock,8.7,8.1,9.3,10.8,-0.19,34.75866135,-92.35732426
Db_AR_Jonesboro,10.2,9.4,10.9,10.8,-0.06,35.83529362,-90.73243494
Db_AR_Little Rock,8.4,7.9,9,10.8,-0.22,34.80771398,-92.42948421
Db_AR_Fayetteville,5.3,4.9,5.6,10.8,-0.51,36.06639988,-94.23796005
Db_AR_Springdale,7.6,6.9,8.4,10.8,-0.3,36.15020134,-94.08641176
Db_AR_Little Rock,7.5,7,8.1,10.8,-0.31,34.77430705,-92.32621759
Db_AR_Fayetteville,7.3,6.6,8,10.8,-0.32,36.06985569,-94.13864807
Db_AR_Little Rock,13.9,13.1,14.7,10.8,0.29,34.73403767,-92.36428053
Db_AR_Little Rock,16.3,15.3,17.4,10.8,0.51,34.7305695,-92.28074569
Db_AR_Fort Smith,14.8,14.3,15.3,10.8,0.37,35.37965908,-94.42360943
Db_AR_Little Rock,8.3,7.7,9,10.8,-0.23,34.79590427,-92.42698401
Db_AR_Fayetteville,4.4,4.2,4.6,10.8,-0.59,36.09254736,-94.17002203
Db_AR_Springdale,10.5,10,11,10.8,-0.03,36.19968122,-94.14942595
Db_AR_Little Rock,16.3,15.3,17.2,10.8,0.51,34.72508775,-92.31154087
Db_AR_Little Rock,7.1,6.7,7.5,10.8,-0.34,34.76484376,-92.40700179
Db_AR_Fort Smith,12.7,11.9,13.6,10.8,0.18,35.34457104,-94.41424779
Db_AR_Springdale,6.7,6.3,7.2,10.8,-0.38,36.22833201,-94.12528143
Db_AR_Little Rock,15,14.1,15.9,10.8,0.39,34.73452353,-92.38429031
Db_AR_Little Rock,16.8,15.9,17.7,10.8,0.56,34.7067108,-92.18285304
Db_AR_Jonesboro,14,13.1,14.9,10.8,0.3,35.83588776,-90.70575401
Db_AR_Little Rock,13,12.4,13.6,10.8,0.2,34.67511387,-92.32280956
Db_AR_Fayetteville,4.2,3.9,4.4,10.8,-0.61,36.0638743,-94.16946288
Db_AR_Fort Smith,10.3,9.4,11.1,10.8,-0.05,35.34136853,-94.32501421
Db_AR_Little Rock,9.4,8.8,10,10.8,-0.13,34.74606768,-92.27767231
Db_AR_Springdale,11.5,10.9,12.2,10.8,0.06,36.18187315,-94.13294766
Db_AZ_Tempe,7,6.4,7.9,10.8,-0.35,33.34191719,-111.9198092
Db_AZ_Gilbert,7,6.4,7.5,10.8,-0.35,33.35737605,-111.7644951
Db_AZ_Chandler,14.2,12.8,15.6,10.8,0.31,33.21195065,-111.7808712
Db_AZ_Gilbert,6.9,6.3,7.6,10.8,-0.36,33.2275895,-111.6967101
Db_AZ_Gilbert,5,4.7,5.2,10.8,-0.54,33.26539088,-111.7587642
Db_AZ_Gilbert,6.5,6,7.1,10.8,-0.4,33.37217154,-111.6965582
Db_AZ_Gilbert,6.4,5.8,6.9,10.8,-0.41,33.34280297,-111.7812543
Db_AZ_Gilbert,6.5,6,7,10.8,-0.4,33.3431492,-111.7642371
Db_AZ_Gilbert,4,3.8,4.3,10.8,-0.63,33.32820506,-111.7035678
Db_AZ_Avondale,1,1,1,10.8,-0.91,33.41303569,-112.3525516
Db_AZ_Avondale,8,7.6,8.4,10.8,-0.26,33.42549374,-112.2991395
Db_AZ_Chandler,7.8,7.3,8.2,10.8,-0.28,33.32786245,-111.8503884
Db_AZ_Chandler,8.5,7.9,9,10.8,-0.21,33.31331089,-111.8677386
Db_AZ_Chandler,7.1,6.7,7.6,10.8,-0.34,33.29903899,-111.8155578
Db_AZ_Gilbert,8.1,7.4,8.8,10.8,-0.25,33.33188298,-111.8156196
Db_AZ_Chandler,7.7,7.1,8.3,10.8,-0.29,33.34238118,-111.8677211
Db_AZ_Chandler,6.1,5.7,6.6,10.8,-0.44,33.25421502,-111.8511393
Db_AZ_Chandler,7.5,7,8,10.8,-0.31,33.29872405,-111.8676098
Db_AZ_Avondale,5.6,5.3,5.8,10.8,-0.48,33.49776277,-112.324917
Db_AZ_Chandler,5.4,5.1,5.9,10.8,-0.5,33.26943299,-111.7840637
Db_AZ_Avondale,6.7,6.4,7.1,10.8,-0.38,33.44248885,-112.315118
Db_AZ_Chandler,5.4,5.1,5.8,10.8,-0.5,33.21195628,-111.7639992
Db_AZ_Chandler,5.8,5.4,6.3,10.8,-0.46,33.24010149,-111.8330982
Db_AZ_Chandler,6.8,6.3,7.3,10.8,-0.37,33.29809866,-111.9366169
Db_AZ_Chandler,7,6.5,7.5,10.8,-0.35,33.31528903,-111.958804
Db_AZ_Chandler,7,6.4,7.6,10.8,-0.35,33.25469258,-111.873215
Db_AZ_Chandler,5.9,5.6,6.3,10.8,-0.45,33.28758763,-111.8128178
Db_AZ_Chandler,11.9,11.3,12.6,10.8,0.1,33.31335507,-111.8503094
Db_AZ_Avondale,6.7,6.4,7.1,10.8,-0.38,33.46578621,-112.3168073
Db_AZ_Chandler,5.6,5.2,6.1,10.8,-0.48,33.22623008,-111.7741196
Db_AZ_Chandler,5.2,4.9,5.5,10.8,-0.52,33.34632306,-111.8363542
Db_AZ_Gilbert,4.5,4.1,4.8,10.8,-0.58,33.30044443,-111.7403994
Db_AZ_Gilbert,6.3,5.8,6.8,10.8,-0.42,33.35705289,-111.8157213
Db_AZ_Gilbert,6.2,5.8,6.7,10.8,-0.43,33.37175145,-111.7138067
Db_AZ_Avondale,13.9,13.2,14.6,10.8,0.29,33.42638605,-112.3445579
Db_AZ_Chandler,6.2,5.8,6.7,10.8,-0.43,33.31545182,-111.9192284
Db_AZ_Gilbert,6.8,6.4,7.3,10.8,-0.37,33.32815971,-111.7984147
Db_AZ_Chandler,6.5,6,7,10.8,-0.4,33.22081117,-111.83051
Db_AZ_Avondale,12.7,12,13.4,10.8,0.18,33.40918375,-112.3304979
Db_AZ_Gilbert,6.8,6.2,7.4,10.8,-0.37,33.35735908,-111.7479959
Db_AZ_Avondale,6.3,6.1,6.6,10.8,-0.42,33.48478405,-112.3482114
Db_AZ_Gilbert,5.6,5.2,6,10.8,-0.48,33.22706847,-111.7124089
Db_AZ_Chandler,5.9,5.5,6.3,10.8,-0.45,33.32388946,-111.9026276
Db_AZ_Gilbert,6.7,6.2,7.3,10.8,-0.38,33.37180731,-111.7642006
Db_AZ_Gilbert,5.9,5.5,6.3,10.8,-0.45,33.32841596,-111.7302073
Db_AZ_Chandler,6.8,6.3,7.3,10.8,-0.37,33.3100137,-111.7984975
Db_AZ_Chandler,6.8,6.2,7.3,10.8,-0.37,33.32431457,-111.8155504
Db_AZ_Chandler,7.1,6.6,7.5,10.8,-0.34,33.34241879,-111.8504007
Db_AZ_Gilbert,5.4,5.1,5.8,10.8,-0.5,33.23729286,-111.7348678
Db_AZ_Chandler,9,8.1,9.9,10.8,-0.17,33.23686488,-111.8508584
Db_AZ_Chandler,9.8,9.2,10.2,10.8,-0.09,33.29890212,-111.8328861
Db_AZ_Avondale,6.4,6,6.7,10.8,-0.41,33.42793778,-112.3197846
Db_AZ_Gilbert,5.6,5.3,5.8,10.8,-0.48,33.32066704,-111.7467781
Db_AZ_Gilbert,7.1,6.7,7.4,10.8,-0.34,33.35715547,-111.7983716
Db_AZ_Gilbert,5.2,4.9,5.5,10.8,-0.52,33.3141201,-111.7297179
Db_AZ_Gilbert,4.9,4.5,5.2,10.8,-0.55,33.29955235,-111.7036308
Db_AZ_Chandler,1,1,1,10.8,-0.91,33.23820134,-111.7685445
Db_AZ_Gilbert,5.1,4.7,5.5,10.8,-0.53,33.26949089,-111.7085937
Db_AZ_Gilbert,5.4,5,5.8,10.8,-0.5,33.35051917,-111.6959502
Db_AZ_Chandler,6.2,5.6,6.7,10.8,-0.43,33.2980704,-111.9194466
Db_AZ_Gilbert,6.3,5.8,6.9,10.8,-0.42,33.3720323,-111.730671
Db_AZ_Chandler,1,1,1,10.8,-0.91,33.20798747,-111.8489549
Db_AZ_Gilbert,6,5.6,6.5,10.8,-0.44,33.29246585,-111.7819702
Db_AZ_Chandler,6.2,5.8,6.7,10.8,-0.43,33.31369477,-111.9374657
Db_AZ_Gilbert,7,6.5,7.5,10.8,-0.35,33.36536128,-111.8260825
Db_AZ_Chandler,5.4,5,5.9,10.8,-0.5,33.26888629,-111.8759379
Db_AZ_Chandler,7.3,6.8,7.7,10.8,-0.32,33.32794213,-111.8329238
Db_AZ_Avondale,7.9,7.5,8.3,10.8,-0.27,33.44972765,-112.3234232
Db_AZ_Avondale,8.6,8,9.1,10.8,-0.2,33.48944283,-112.3020072
Db_AZ_Chandler,8.8,7.9,9.7,10.8,-0.19,33.36053424,-111.8363702
Db_AZ_Chandler,6,5.3,6.8,10.8,-0.44,33.32605141,-111.91465
Db_AZ_Chandler,6,5.6,6.5,10.8,-0.44,33.26919752,-111.8500969
Db_AZ_Avondale,10.5,9.9,11.2,10.8,-0.03,33.40135496,-112.2948141
Db_AZ_Chandler,4.3,4,4.5,10.8,-0.6,33.29866296,-111.8852532
Db_AZ_Chandler,7.2,6.7,7.7,10.8,-0.33,33.35314877,-111.8854314
Db_AZ_Chandler,6.4,5.9,7,10.8,-0.41,33.2391179,-111.8692431
Db_AZ_Phoenix,18.7,18,19.3,10.8,0.73,33.42903673,-112.0739783
Db_AZ_Phoenix,10.8,10.1,11.4,10.8,0,33.4878071,-111.999838
