Hd_City,HdMean,HdLowFid,HdHighFid,HdMeanByUS,HdRelByUS,Hd_Lat,Hd_Log
CASan Diego,3.9,3.6,4.2,6.4,-0.39,32.92721066,-117.1381437
CASan Diego,5.7,5.3,6.1,6.4,-0.11,32.73386939,-117.0835758
CASan Diego,3.6,3.3,3.8,6.4,-0.44,32.72433701,-117.129657
CASan Diego,6.2,5.8,6.7,6.4,-0.03,32.6720303,-117.0643646
CASan Diego,5,4.4,5.6,6.4,-0.22,32.8176579,-117.213582
CASalinas,4.5,4.1,4.9,6.4,-0.30,36.68463982,-121.610878
CASan Bernardino,3.3,3.1,3.4,6.4,-0.48,34.167348,-117.3292153
CASan Diego,4.2,3.7,4.7,6.4,-0.34,32.78603674,-117.1428839
CASan Diego,5.4,5,5.8,6.4,-0.16,32.72354165,-117.057937
CASan Diego,4.7,4.3,5.2,6.4,-0.27,32.81496433,-117.1718158
CASacramento,3.8,3.5,4.2,6.4,-0.41,38.55717081,-121.4938311
CASalinas,4,3.7,4.4,6.4,-0.38,36.69693991,-121.604063
CASalinas,3.9,3.6,4.2,6.4,-0.39,36.71232976,-121.6617725
CASacramento,6.9,6.5,7.3,6.4,0.08,38.5211097,-121.4726113
CASan Diego,2.7,2.5,2.9,6.4,-0.58,32.91254799,-117.1877783
CASacramento,6.7,6.3,7,6.4,0.05,38.61740567,-121.4564772
CASan Diego,5.7,5.3,6.1,6.4,-0.11,32.56736038,-117.0970321
CASan Diego,3.1,2.8,3.3,6.4,-0.52,32.75824515,-117.1207142
CASacramento,2.9,2.6,3.1,6.4,-0.55,38.5800964,-121.4693603
CASan Bernardino,5.7,5.4,6,6.4,-0.11,34.14036915,-117.3276836
CASan Diego,5,4.4,5.6,6.4,-0.22,32.76991516,-117.1042991
CASan Diego,3.6,3.3,3.9,6.4,-0.44,32.76288479,-117.1186055
CASacramento,6.5,6.2,6.9,6.4,0.02,38.4884207,-121.4862812
CASan Diego,4.3,3.8,4.8,6.4,-0.33,32.74478027,-117.1622682
CARiverside,4.5,4.2,4.8,6.4,-0.30,33.9516995,-117.4726482
CASan Bernardino,5.1,4.9,5.3,6.4,-0.20,34.13216583,-117.2366903
CARiverside,5.3,5,5.6,6.4,-0.17,33.9653834,-117.4115764
CASacramento,5,4.6,5.4,6.4,-0.22,38.57720714,-121.4904629
CASan Diego,2.3,2.1,2.5,6.4,-0.64,32.8680772,-117.2035172
CASan Diego,4.5,4.1,4.8,6.4,-0.30,32.72815665,-117.1080237
CASan Bernardino,7.2,6.7,7.7,6.4,0.13,34.11372978,-117.329783
CASacramento,6.3,5.7,7,6.4,-0.02,38.53069363,-121.5183524
CARiverside,5.4,4.8,6,6.4,-0.16,33.94166752,-117.3455476
CASacramento,5.7,5.2,6.2,6.4,-0.11,38.50347952,-121.5483507
CASan Diego,3.3,3,3.7,6.4,-0.48,32.8976618,-117.0304176
CASacramento,4.1,3.8,4.4,6.4,-0.36,38.64927333,-121.5425969
CASan Diego,3.4,3.1,3.7,6.4,-0.47,32.92091534,-117.1397621
CASan Diego,4.9,4.6,5.3,6.4,-0.23,32.71361312,-117.108541
CARiverside,3.7,3.5,3.9,6.4,-0.42,33.90421703,-117.4691477
CASalinas,5,4.6,5.4,6.4,-0.22,36.67588752,-121.632795
CASan Diego,3.1,2.8,3.5,6.4,-0.52,32.95110624,-117.1889645
CASalinas,5.8,5.2,6.4,6.4,-0.09,36.67012074,-121.6776044
CARiverside,3.1,2.9,3.3,6.4,-0.52,33.91017718,-117.3231436
CASan Diego,6.5,6,7,6.4,0.02,32.69941234,-117.0801317
CASacramento,1.4,1.4,1.5,6.4,-0.78,38.55941827,-121.4209707
CASan Bernardino,5.2,4.9,5.6,6.4,-0.19,34.10023408,-117.2694355
CASan Diego,4.7,4.3,5.1,6.4,-0.27,32.82625046,-117.1737801
CASan Diego,5.7,5.3,6.1,6.4,-0.11,32.70099597,-117.1008678
CARiverside,4.5,4.2,4.8,6.4,-0.30,33.92784158,-117.3222413
CASacramento,2.7,2.5,2.9,6.4,-0.58,38.61050035,-121.5162701
CASan Jose,4.2,3.8,4.6,6.4,-0.34,37.25618536,-121.9416616
CASan Francisco,6,5.3,6.8,6.4,-0.06,37.79937843,-122.4063879
CASan Jose,4,3.7,4.3,6.4,-0.38,37.35470861,-121.8340699
CASanta Ana,4.6,4.2,5,6.4,-0.28,33.74820748,-117.8493978
CASan Francisco,2.9,2.7,3.2,6.4,-0.55,37.76494107,-122.4294368
CASan Francisco,1.9,1.8,2.1,6.4,-0.70,37.76891728,-122.4839211
CASan Jose,3.7,3.3,4,6.4,-0.42,37.27030249,-121.9856435
CASan Jose,4.3,4,4.6,6.4,-0.33,37.35156339,-121.8697204
CASan Francisco,3.1,2.8,3.5,6.4,-0.52,37.77354032,-122.4249293
CASan Francisco,5.7,5.3,6,6.4,-0.11,37.72159293,-122.3900882
CASan Jose,2.9,2.7,3.1,6.4,-0.55,37.33517964,-121.8840871
CASanta Ana,5,4.5,5.4,6.4,-0.22,33.73091697,-117.8955125
CASan Leandro,5.6,5.2,6,6.4,-0.13,37.71586432,-122.135471
CASan Jose,3.9,3.6,4.4,6.4,-0.39,37.33193038,-121.9438279
CASan Jose,4.1,3.8,4.5,6.4,-0.36,37.44283842,-121.9821896
CASanta Ana,4.3,3.9,4.7,6.4,-0.33,33.750715,-117.9147588
CASan Francisco,4.1,3.7,4.4,6.4,-0.36,37.71592554,-122.4782503
CASan Francisco,5,4.7,5.4,6.4,-0.22,37.71386853,-122.4395329
CASanta Ana,8.9,6.9,11.4,6.4,0.39,33.77530794,-117.8677776
CASan Francisco,3,2.7,3.3,6.4,-0.53,37.76095195,-122.4019893
CASan Jose,4,3.7,4.3,6.4,-0.38,37.26614791,-121.8144504
CASan Francisco,4.6,4.3,4.9,6.4,-0.28,37.74695083,-122.4675172
CASan Jose,4.3,3.9,4.9,6.4,-0.33,37.22752371,-121.8912127
CASan Francisco,2.5,2.3,2.7,6.4,-0.61,37.76423573,-122.4597306
CASan Jose,4.9,4.4,5.4,6.4,-0.23,37.26073208,-121.8523356
CASan Francisco,5.5,5,5.9,6.4,-0.14,37.78541417,-122.4196438
CASan Ramon,3.7,3.2,4.3,6.4,-0.42,37.78007568,-121.9717816
CASan Francisco,5.1,4.5,5.7,6.4,-0.20,37.78873071,-122.4524292
CASan Jose,4.3,3.9,4.7,6.4,-0.33,37.29544085,-121.8158916
CASan Mateo,4.4,4,5,6.4,-0.31,37.572378,-122.3340891
CASan Jose,4.9,4.5,5.2,6.4,-0.23,37.33318096,-121.8498006
CASan Jose,3,2.8,3.2,6.4,-0.53,37.39879846,-121.8810859
CASan Francisco,5.3,4.9,5.7,6.4,-0.17,37.73704141,-122.3901777
CASan Jose,4.8,4.4,5.3,6.4,-0.25,37.30167244,-121.8373679
CASan Mateo,4,3.6,4.4,6.4,-0.38,37.53317027,-122.2974912
CASan Francisco,6.1,5.7,6.6,6.4,-0.05,37.735632,-122.3759652
CASan Jose,4.1,3.7,4.4,6.4,-0.36,37.3770596,-121.8002282
CASan Jose,3.7,3.4,4.2,6.4,-0.42,37.23058368,-121.9075991
CASan Jose,4.7,4.3,5.1,6.4,-0.27,37.32326898,-121.8863955
CASan Francisco,4.7,4.3,5.1,6.4,-0.27,37.72347618,-122.4109529
CASanta Ana,4,3.7,4.3,6.4,-0.38,33.75826227,-117.8656949
CASan Leandro,4.7,4.4,5,6.4,-0.27,37.72343428,-122.1734868
CASan Francisco,2.8,2.6,3,6.4,-0.56,37.74957575,-122.4294049
CASan Jose,3.6,3.3,3.9,6.4,-0.44,37.31365913,-121.9864205
CASan Francisco,2.4,2.2,2.7,6.4,-0.63,37.80226954,-122.4391478
CASan Marcos,2.5,2.3,2.7,6.4,-0.61,33.11021504,-117.1900233
CASan Mateo,5.4,4.8,6.1,6.4,-0.16,37.54430664,-122.3122522
CASan Francisco,5.1,4.7,5.5,6.4,-0.20,37.75268053,-122.4906443
CASanta Ana,4,3.8,4.3,6.4,-0.38,33.70151588,-117.8725714
CASan Francisco,4.3,3.9,4.7,6.4,-0.33,37.78311653,-122.4811913
CASan Jose,4.4,4.1,4.7,6.4,-0.31,37.27358638,-121.915658
CASan Jose,3.7,3.3,4.2,6.4,-0.42,37.33267075,-121.806664
CASan Jose,3.8,3.5,4.2,6.4,-0.41,37.30261986,-122.0102042
CASan Francisco,2.9,2.7,3.1,6.4,-0.55,37.77533042,-122.4022761
CASan Jose,2.5,2.3,2.7,6.4,-0.61,37.24008696,-121.8105416
CASan Jose,3.6,3.3,4,6.4,-0.44,37.2092269,-121.8735984
CASan Jose,4.7,4.2,5.3,6.4,-0.27,37.28404513,-121.8920031
CASan Jose,3.9,3.5,4.3,6.4,-0.39,37.23266528,-121.8242181
CASan Jose,5.1,4.7,5.5,6.4,-0.20,37.32999436,-121.9279471
CASan Francisco,3.1,2.9,3.4,6.4,-0.52,37.79804179,-122.4205531
CASan Francisco,4,3.6,4.5,6.4,-0.38,37.80162009,-122.4156811
CASan Francisco,3.5,3.2,3.8,6.4,-0.45,37.77715801,-122.4228856
CASan Jose,5.2,4.9,5.6,6.4,-0.19,37.3445855,-121.8522549
CASan Jose,2.8,2.5,3.2,6.4,-0.56,37.3216767,-121.7714117
CASan Francisco,4.6,4.3,4.9,6.4,-0.28,37.7391922,-122.4678544
CASan Jose,6.7,6.1,7.4,6.4,0.05,37.36224557,-121.8467084
CASan Mateo,5.4,4.8,6.2,6.4,-0.16,37.56534742,-122.3193435
CASan Francisco,4.9,4.4,5.3,6.4,-0.23,37.73267237,-122.3958269
CASan Jose,3.4,3.1,3.7,6.4,-0.47,37.35855598,-121.8927423
CASan Ramon,3.1,2.8,3.4,6.4,-0.52,37.774056,-121.9867279
CASan Ramon,2.6,2.3,2.8,6.4,-0.59,37.78092221,-121.9126815
CASan Jose,4.8,4.4,5.1,6.4,-0.25,37.34538487,-121.8664262
CASan Jose,5.1,4.5,5.9,6.4,-0.20,37.32823393,-121.9538301
CASanta Ana,5,4.6,5.4,6.4,-0.22,33.74327146,-117.8789081
CASan Jose,5.8,5.3,6.2,6.4,-0.09,37.32344788,-121.9360522
CASan Jose,3.9,3.6,4.2,6.4,-0.39,37.30452685,-121.9716415
CASan Mateo,4,3.6,4.5,6.4,-0.38,37.52969604,-122.334214
CASan Francisco,2.5,2.3,2.6,6.4,-0.61,37.7515789,-122.422849
CASan Marcos,4,3.7,4.3,6.4,-0.38,33.13305597,-117.1162272
CASan Jose,2.9,2.6,3.1,6.4,-0.55,37.28379659,-121.7768808
CASan Francisco,5.2,4.6,6.2,6.4,-0.19,37.78744573,-122.4234011
CASan Leandro,5.4,4.9,5.9,6.4,-0.16,37.69858027,-122.157458
CASan Jose,1,1,1,6.4,-0.84,37.16066029,-121.6731859
CASan Jose,4.2,3.9,4.6,6.4,-0.34,37.28049871,-121.8299116
CASan Jose,4.3,4,4.6,6.4,-0.33,37.3494389,-121.8196391
CASan Francisco,4.7,4.4,4.9,6.4,-0.27,37.72871387,-122.422428
CASan Jose,3.3,3.1,3.6,6.4,-0.48,37.37375074,-121.8295262
CASan Jose,4,3.7,4.4,6.4,-0.38,37.25931754,-121.9087057
CASan Jose,3.8,3.4,4.2,6.4,-0.41,37.30199222,-122.0192271
CASan Jose,4,3.6,4.4,6.4,-0.38,37.40278562,-121.8714503
CASan Jose,3.1,2.9,3.4,6.4,-0.52,37.22934034,-121.7707426
CASan Francisco,3.2,2.9,3.5,6.4,-0.50,37.7775831,-122.4613476
CASan Francisco,3.2,2.9,3.5,6.4,-0.50,37.79261933,-122.4274294
CASan Jose,3.1,2.9,3.4,6.4,-0.52,37.3186902,-121.8429999
CASan Marcos,3.5,3.3,3.8,6.4,-0.45,33.15116928,-117.177376
CASan Francisco,8.4,7.4,9.3,6.4,0.31,37.79469715,-122.4093493
CASan Francisco,2.6,2.4,2.9,6.4,-0.59,37.76308391,-122.4673274
CASanta Ana,4,3.6,4.4,6.4,-0.38,33.7216726,-117.8700847
CASan Ramon,2.9,2.6,3.1,6.4,-0.55,37.76381588,-121.929545
CASan Francisco,4.6,4.2,5.1,6.4,-0.28,37.78897725,-122.5145174
CASanta Ana,3.1,2.9,3.4,6.4,-0.52,33.69961746,-117.8942622
CASan Francisco,3.3,3,3.8,6.4,-0.48,37.75956284,-122.4303496
CASan Jose,3.8,3.4,4.1,6.4,-0.41,37.40932696,-121.8596881
CASan Leandro,3.8,3.5,4,6.4,-0.41,37.73088265,-122.1656194
CASan Francisco,2.6,2.4,2.9,6.4,-0.59,37.76543538,-122.4504754
CASan Francisco,3.6,3.2,3.9,6.4,-0.44,37.73770567,-122.4209758
CASan Jose,4.5,4.1,5,6.4,-0.30,37.28157838,-121.9709353
CASan Jose,3.6,3.3,3.9,6.4,-0.44,37.30471977,-121.9206553
CASan Jose,3,2.8,3.3,6.4,-0.53,37.41507309,-121.9454865
CASan Jose,4.9,4.5,5.3,6.4,-0.23,37.35405627,-121.8812069
CASan Jose,4.4,3.9,4.9,6.4,-0.31,37.24709826,-121.936019
CASan Jose,6.3,5.6,7.5,6.4,-0.02,37.2899108,-121.9137228
CASan Francisco,4,3.7,4.4,6.4,-0.38,37.71339559,-122.467097
CASan Mateo,4,3.7,4.5,6.4,-0.38,37.56143116,-122.2865453
CASan Jose,3.9,3.6,4.2,6.4,-0.39,37.33582727,-121.834164
CASan Francisco,3,2.7,3.3,6.4,-0.53,37.79099592,-122.4098067
CASan Jose,2.7,2.4,3,6.4,-0.58,37.30367146,-121.7507996
CASan Leandro,4.4,4.2,4.7,6.4,-0.31,37.71426418,-122.1469937
CASan Francisco,6.9,6.1,7.8,6.4,0.08,37.78509219,-122.4341349
CASan Jose,4.1,3.8,4.3,6.4,-0.36,37.3479373,-121.7904263
CASan Francisco,4.3,4,4.7,6.4,-0.33,37.75544051,-122.5097448
CASan Jose,2.7,2.5,2.8,6.4,-0.58,37.25552148,-121.7675543
CASan Jose,3.7,3.4,4.1,6.4,-0.42,37.2638164,-121.8237582
CASan Francisco,4.8,4.5,5.2,6.4,-0.25,37.71472065,-122.4571446
CASanta Ana,5.9,5.3,6.6,6.4,-0.08,33.76616108,-117.8739874
CASan Jose,4.5,4.1,4.9,6.4,-0.30,37.31573113,-121.8808147
CASanta Ana,2.2,2,2.4,6.4,-0.66,33.75457757,-117.832636
CASan Marcos,4.5,4,5.1,6.4,-0.30,33.1214801,-117.2275614
CASan Francisco,4.4,4,4.8,6.4,-0.31,37.74221086,-122.5073636
CASan Francisco,4.3,3.9,4.6,6.4,-0.33,37.77606495,-122.4087031
CASan Jose,3.7,3.5,3.9,6.4,-0.42,37.31970496,-121.918726
CASan Francisco,6.7,6.2,7.2,6.4,0.05,37.75173285,-122.4526281
CASan Francisco,3.6,3.3,4,6.4,-0.44,37.74393699,-122.4076734
CASan Jose,1.4,1.3,1.5,6.4,-0.78,37.3330035,-121.8796401
CASan Francisco,2.8,2.6,3.1,6.4,-0.56,37.74561131,-122.3894856
CASan Ramon,4.8,4.3,5.4,6.4,-0.25,37.73874828,-121.9283952
CASan Francisco,4.8,4.4,5.2,6.4,-0.25,37.7589153,-122.4062322
CASan Jose,3.5,3.2,4,6.4,-0.45,37.31637531,-121.9452892
CASan Jose,1.5,1.4,1.7,6.4,-0.77,37.38798591,-121.9217118
CASanta Ana,4.3,3.9,4.7,6.4,-0.33,33.76445988,-117.8899384
CASanta Ana,4.6,4.4,4.9,6.4,-0.28,33.75767299,-117.9112239
CASanta Ana,3.7,3.4,3.9,6.4,-0.42,33.70544166,-117.9140492
CASan Jose,4.2,3.9,4.6,6.4,-0.34,37.38362706,-121.8497163
CASan Jose,4.4,4.2,4.7,6.4,-0.31,37.37694047,-121.8957722
CASan Francisco,3.5,3.1,3.9,6.4,-0.45,37.7379521,-122.4290985
CASan Jose,1,1,1,6.4,-0.84,37.29062235,-121.9945028
CASan Jose,4.3,3.9,4.7,6.4,-0.33,37.24108334,-121.8445176
CASan Jose,3.9,3.6,4.3,6.4,-0.39,37.33871461,-121.8745425
CASanta Ana,4.6,4.2,5,6.4,-0.28,33.7363819,-117.864023
CASan Leandro,6.6,5.8,7.4,6.4,0.03,37.72435616,-122.1311216
CASan Marcos,4.3,4,4.5,6.4,-0.33,33.14997284,-117.2062554
CASan Jose,1,1,1,6.4,-0.84,37.33956858,-121.9319205
CASan Jose,3.5,3.2,3.8,6.4,-0.45,37.32068474,-121.7889643
CASan Jose,6,5.6,6.5,6.4,-0.06,37.35469025,-121.8470154
CASan Francisco,4.6,4.1,5.2,6.4,-0.28,37.7460215,-122.4804177
CASan Jose,3.1,2.9,3.4,6.4,-0.52,37.28347503,-121.8737737
CASan Mateo,4.2,3.9,4.6,6.4,-0.34,37.5711297,-122.3033477
CASan Francisco,4.4,4,4.7,6.4,-0.31,37.7178905,-122.4357008
CASan Francisco,3.5,3.2,3.7,6.4,-0.45,37.78337928,-122.4754787
CASan Jose,4,3.7,4.4,6.4,-0.38,37.24363283,-121.8534639
CASan Francisco,3.5,3.2,4,6.4,-0.45,37.75951665,-122.4434836
CASan Jose,3.8,3.5,4.1,6.4,-0.41,37.39068517,-121.8525941
CASan Francisco,4.8,4.5,5.2,6.4,-0.25,37.72831094,-122.46826
CASanta Ana,4.9,4.6,5.2,6.4,-0.23,33.75566412,-117.8797291
CASan Jose,4.8,4.4,5.4,6.4,-0.25,37.23058156,-121.8770812
CASan Francisco,2.3,2.1,2.6,6.4,-0.64,37.77049416,-122.4474538
CASan Jose,3.7,3.4,4,6.4,-0.42,37.30276314,-122.0015055
CASan Jose,5.2,4.7,5.8,6.4,-0.19,37.27793412,-121.9050526
CASan Jose,3.6,3.3,4,6.4,-0.44,37.23154608,-121.8102527
CASan Jose,3.9,3.5,4.2,6.4,-0.39,37.3197152,-121.9614732
CASan Jose,4.1,3.7,4.5,6.4,-0.36,37.34017316,-121.9220532
CASan Francisco,3.1,2.7,3.5,6.4,-0.52,37.79438231,-122.4198054
CASan Francisco,3.7,3.3,4,6.4,-0.42,37.80227251,-122.4075582
CASan Francisco,3,2.7,3.3,6.4,-0.53,37.77419571,-122.4477884
CASan Jose,4.2,3.9,4.6,6.4,-0.34,37.26956221,-121.9360166
CASan Jose,3.9,3.6,4.3,6.4,-0.39,37.31841168,-121.801337
CASan Jose,3.3,3.1,3.6,6.4,-0.48,37.32948233,-121.8750529
CASanta Ana,4.8,4.5,5.2,6.4,-0.25,33.70881733,-117.8809246
CASan Jose,3.9,3.6,4.2,6.4,-0.39,37.26042282,-121.8670354
CASan Jose,3.8,3.4,4.3,6.4,-0.41,37.30475665,-121.8926139
CASan Francisco,5.7,5.4,6,6.4,-0.11,37.78305108,-122.415789
CASan Jose,4.1,3.8,4.5,6.4,-0.36,37.25150749,-121.8839522
CASan Jose,4.6,4.1,5.1,6.4,-0.28,37.21976618,-121.8542531
CASan Francisco,4.9,4.5,5.2,6.4,-0.23,37.70964988,-122.4152838
CASan Francisco,3.9,3.5,4.4,6.4,-0.39,37.77711379,-122.467999
CASan Leandro,5.5,5.1,5.9,6.4,-0.14,37.71671531,-122.1661575
CASan Jose,4.2,3.9,4.5,6.4,-0.34,37.289179,-121.8392543
CASan Francisco,3.1,2.8,3.4,6.4,-0.52,37.75943314,-122.4191487
CASan Francisco,4.7,4.4,5.1,6.4,-0.27,37.78012505,-122.4177669
CASan Francisco,4.7,4.3,5.1,6.4,-0.27,37.73852038,-122.4848104
CASan Marcos,6.7,6,7.5,6.4,0.05,33.1711381,-117.1437806
CASan Jose,4.1,3.7,4.4,6.4,-0.36,37.34567395,-121.8394636
CASan Jose,2.6,2.4,2.7,6.4,-0.59,37.36966896,-121.8184057
CASan Mateo,4.5,4.1,5.1,6.4,-0.30,37.56801758,-122.3451752
CASanta Ana,4.5,4.2,4.8,6.4,-0.30,33.74867354,-117.9398075
CASan Francisco,4.6,4.3,5,6.4,-0.28,37.7879139,-122.4302666
CASan Jose,4.4,4,4.7,6.4,-0.31,37.40938756,-121.8789261
CASan Jose,4,3.7,4.4,6.4,-0.38,37.30465879,-121.8288537
CASan Mateo,5,4.5,5.7,6.4,-0.22,37.53421509,-122.3119518
CASan Jose,4.7,4.3,5.1,6.4,-0.27,37.31265968,-121.8211417
CASan Jose,3.2,3,3.6,6.4,-0.50,37.29232365,-121.9736097
CASanta Ana,3,2.7,3.3,6.4,-0.53,33.73716278,-117.843782
CASan Marcos,4.4,4,4.9,6.4,-0.31,33.13951666,-117.1298504
CASan Francisco,2.1,2,2.2,6.4,-0.67,37.77274136,-122.3907954
CASanta Ana,4.4,4.1,4.7,6.4,-0.31,33.7370553,-117.8799075
CASan Jose,4.3,3.9,4.7,6.4,-0.33,37.25647018,-121.8874678
CASan Francisco,2.9,2.7,3.3,6.4,-0.55,37.7670961,-122.4324782
CASan Jose,4,3.7,4.3,6.4,-0.38,37.2237725,-121.7625254
CASan Jose,3.3,3,3.7,6.4,-0.48,37.37363675,-121.8672933
CASan Mateo,4,3.6,4.4,6.4,-0.38,37.53739863,-122.2888705
CASan Francisco,5.3,5,5.6,6.4,-0.17,37.7109991,-122.4199075
CASan Jose,3.7,3.5,4,6.4,-0.42,37.28939199,-121.8580176
CASan Leandro,5.2,4.9,5.6,6.4,-0.19,37.68559654,-122.1724941
CASan Francisco,5.4,5.1,5.8,6.4,-0.16,37.79046743,-122.4034857
CASan Francisco,7.8,7.3,8.4,6.4,0.22,37.77998304,-122.4286631
CASan Jose,4.4,4,4.8,6.4,-0.31,37.27003576,-121.8655675
CASan Francisco,5.7,5.1,6.2,6.4,-0.11,37.72250664,-122.3677753
CASan Jose,4.4,4,4.7,6.4,-0.31,37.32562667,-121.8346806
CASan Leandro,5.5,5,6,6.4,-0.14,37.68450107,-122.1553146
CAVallejo,5.9,5.5,6.3,6.4,-0.08,38.09165253,-122.2027088
CASan Francisco,4,3.6,4.4,6.4,-0.38,37.75762707,-122.49915
CASan Francisco,4.3,3.9,4.8,6.4,-0.33,37.76016704,-122.4911676
CASan Jose,3.9,3.6,4.1,6.4,-0.39,37.3487217,-121.801472
CASan Jose,3.3,3,3.6,6.4,-0.48,37.3026317,-122.028113
CASan Francisco,4.7,4.3,5.2,6.4,-0.27,37.72162019,-122.402002
CASan Jose,3.6,3.3,4,6.4,-0.44,37.29375326,-121.982972
CASan Francisco,3.8,3.5,4.1,6.4,-0.41,37.78584644,-122.4163535
CASan Francisco,3,2.7,3.3,6.4,-0.53,37.80735299,-122.43323
CASan Francisco,3,2.7,3.3,6.4,-0.53,37.74926462,-122.4384676
CASanta Ana,2.8,2.6,3.1,6.4,-0.56,33.76797057,-117.8336648
CASan Francisco,2.5,2.3,2.7,6.4,-0.61,37.79377579,-122.4247493
CASan Mateo,4.2,3.9,4.4,6.4,-0.34,37.57272092,-122.3220823
CASan Marcos,4.7,4.3,5.2,6.4,-0.27,33.13031611,-117.1801752
CASan Jose,2.6,2.4,2.8,6.4,-0.59,37.27202243,-121.8361097
CASan Ramon,1.8,1.7,2,6.4,-0.72,37.75386045,-121.8981108
CASan Mateo,5,4.6,5.4,6.4,-0.22,37.56080414,-122.2948732
CASanta Ana,4.5,4.1,4.9,6.4,-0.30,33.71960575,-117.8602323
CASan Ramon,2,1.8,2.1,6.4,-0.69,37.76453094,-121.9117181
CASanta Ana,4.2,3.9,4.5,6.4,-0.34,33.7343242,-117.8712796
CASan Jose,6,5.4,6.6,6.4,-0.06,37.29489011,-121.7588034
CASan Francisco,3.5,3.1,3.9,6.4,-0.45,37.77824279,-122.4564254
CASan Mateo,3.9,3.5,4.4,6.4,-0.39,37.51751464,-122.3375788
CASan Jose,3.5,3.3,3.9,6.4,-0.45,37.33130316,-121.7764534
CASan Francisco,3.6,3.3,4,6.4,-0.44,37.75509172,-122.3974732
CASan Jose,4.6,4.2,5.1,6.4,-0.28,37.29805465,-121.9206065
CASan Francisco,4,3.7,4.4,6.4,-0.38,37.73688289,-122.412786
CASanta Ana,4.4,4,4.7,6.4,-0.31,33.76797987,-117.8477514
CASan Jose,4.7,4.3,5,6.4,-0.27,37.37588944,-121.8454318
CASan Jose,4.4,4,4.7,6.4,-0.31,37.3465601,-121.878747
CASan Francisco,11.9,10.3,13.5,6.4,0.86,37.78202845,-122.4011589
CASan Jose,4.9,4.6,5.2,6.4,-0.23,37.30616934,-121.872515
CASanta Ana,4.9,4.5,5.3,6.4,-0.23,33.7097315,-117.900654
CASan Francisco,5,4.6,5.4,6.4,-0.22,37.71932626,-122.4678672
CASan Francisco,5.5,5.1,6,6.4,-0.14,37.73519255,-122.4017601
CASan Jose,3.9,3.6,4.2,6.4,-0.39,37.34989531,-121.8444423
CASan Francisco,4.6,4.2,5,6.4,-0.28,37.77743196,-122.4963232
CASan Jose,4.2,3.8,4.7,6.4,-0.34,37.40182611,-121.8548245
CASan Jose,3.2,3,3.4,6.4,-0.50,37.24895272,-121.7864716
CASan Francisco,3,2.7,3.2,6.4,-0.53,37.76072609,-122.4125093
CASan Francisco,4.4,4.1,4.8,6.4,-0.31,37.71962475,-122.4287994
CASan Jose,1,1,1.1,6.4,-0.84,37.40541441,-121.9437134
CASan Francisco,4.8,4.5,5.3,6.4,-0.25,37.740278,-122.4392708
CASan Jose,4.2,3.8,4.7,6.4,-0.34,37.29319269,-121.8928396
CASan Jose,3.8,3.5,4.1,6.4,-0.41,37.2464601,-121.865082
CASan Marcos,4.3,3.9,4.7,6.4,-0.33,33.16234737,-117.1529162
CASan Francisco,4.5,4.3,4.9,6.4,-0.30,37.71165893,-122.4307918
CASanta Ana,5.3,4.9,5.7,6.4,-0.17,33.73886291,-117.9401078
CASan Ramon,3.8,3.4,4.2,6.4,-0.41,37.78943904,-121.9403045
CASan Jose,3.8,3.6,4.2,6.4,-0.41,37.30672382,-121.8043549
CASan Jose,1,1,1,6.4,-0.84,37.19599313,-121.6467285
CASanta Ana,4.7,4.5,5,6.4,-0.27,33.7442595,-117.8994228
CASan Francisco,2.5,2.3,2.7,6.4,-0.61,37.7591681,-122.4235588
CASan Leandro,5.3,5,5.7,6.4,-0.17,37.70978608,-122.1875963
CASan Jose,4.1,3.8,4.5,6.4,-0.36,37.34018509,-121.8319403
CASan Francisco,4.1,3.8,4.5,6.4,-0.36,37.75240431,-122.4814788
CASan Mateo,4.9,4.4,5.3,6.4,-0.23,37.55813922,-122.3066911
CASan Francisco,3.2,2.9,3.5,6.4,-0.50,37.7867618,-122.4393346
CASan Francisco,4.5,4.1,4.9,6.4,-0.30,37.71962198,-122.4431582
CASan Francisco,2.5,2.3,2.9,6.4,-0.61,37.80061552,-122.4321032
CASan Jose,3.8,3.5,4,6.4,-0.41,37.3336993,-121.791643
CASan Francisco,4.9,4.4,5.4,6.4,-0.23,37.74250042,-122.4978433
CASan Marcos,5.9,5.3,6.6,6.4,-0.08,33.14717106,-117.1247748
CASan Jose,3.9,3.6,4.3,6.4,-0.39,37.23847322,-121.8352577
CASan Jose,4.8,4.5,5.1,6.4,-0.25,37.24467897,-121.8820555
CASan Jose,4.5,4,5.1,6.4,-0.30,37.25290918,-121.8590919
CASan Francisco,3.9,3.6,4.2,6.4,-0.39,37.77676982,-122.4755431
CASan Jose,3.5,3.2,3.9,6.4,-0.45,37.32763963,-121.7892724
CASanta Ana,4.5,4.2,4.9,6.4,-0.30,33.77501345,-117.8811183
CASan Francisco,4.6,4.1,5.1,6.4,-0.28,37.80848099,-122.410899
CASan Francisco,3.6,3.3,4,6.4,-0.44,37.79074454,-122.419076
CASan Ramon,2.9,2.6,3.2,6.4,-0.55,37.75703541,-121.9526849
CASan Francisco,4.3,4,4.6,6.4,-0.33,37.72861732,-122.4571587
CASan Jose,4,3.8,4.2,6.4,-0.38,37.34260231,-121.8140638
